,trawl_id,female_catch,male_catch,fall_catch,spring_catch,juvenile_catch,adult_catch,year,season,total_catch,stratum,station,lon,lat,temperature_b,depth,sediment
3066,199892.8,1,1,2,NA,NA,2,1998,FALL,2,9340,8,-70.849,42.437667,7.7,35,sd
3067,199892.8,NA,NA,1,NA,NA,1,1998,FALL,1,9170,80,-69.934333,41.8365,11.2,9,sd
3068,199892.81,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9200,81,-69.886167,41.828333,6.4,37,sd
3069,199892.82,1,NA,1,NA,NA,1,1998,FALL,1,9180,82,-69.9585,41.9125,10.3,14,sd
3070,199892.83,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9190,83,-69.975333,41.968,9.5,24,sd
3071,199892.84,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9180,84,-70.005833,41.999,12.7,16,sd
3072,199892.85,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9210,85,-70.0175,42.076833,6.5,46,gr-sd
3073,199892.86,1,2,3,NA,NA,3,1998,FALL,3,9210,86,-70.227833,42.095333,6.5,62,sd
3074,199892.87,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9300,87,-70.2765,42.057667,5.9,57,cl-st/sd
3075,199892.9,NA,NA,NA,NA,NA,NA,1998,FALL,NA,9350,9,-70.723667,42.509667,7.3,51,sd
3076,199991.1,2,2,NA,4,1,3,1999,SPRING,4,9270,1,-70.367833,41.776,8.5,21,sd
3077,199991.1,15,36,NA,51,25,26,1999,SPRING,51,9250,10,-70.639167,42.059167,10.1,9,br
3078,199991.11,22,12,NA,34,12,22,1999,SPRING,34,9320,11,-70.810333,42.283833,7.6,18,sd
3079,199991.12,7,8,NA,17,1,16,1999,SPRING,17,9330,12,-70.822833,42.392667,6.4,35,cl-st/sd
3080,199991.13,11,16,NA,27,8,19,1999,SPRING,27,9320,13,-70.953667,42.410167,7.2,12,gr-sd
3081,199991.14,9,7,NA,16,5,11,1999,SPRING,16,9310,14,-70.9635,42.406,7.9,8,sd
3082,199991.15,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9350,15,-70.817,42.449833,7.1,40,sd
3083,199991.16,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9350,16,-70.72,42.5115,4.5,46,sd
3084,199991.17,NA,1,NA,1,NA,1,1999,SPRING,1,9340,17,-70.737667,42.544,4.8,33,br
3085,199991.18,7,4,NA,11,NA,11,1999,SPRING,11,9350,18,-70.579833,42.590667,4.2,50,sd
3086,199991.19,1,NA,NA,1,NA,1,1999,SPRING,1,9360,19,-70.508833,42.6375,4.7,84,sd
3087,199991.2,3,8,NA,11,3,8,1999,SPRING,11,9260,2,-70.336167,41.7585,9.1,17,sd
3088,199991.2,1,NA,NA,1,NA,1,1999,SPRING,1,9350,20,-70.625667,42.7215,4.4,44,sd
3089,199991.21,2,NA,NA,2,NA,2,1999,SPRING,2,9330,21,-70.701333,42.702167,6.3,24,sd
3090,199991.22,8,7,NA,15,1,14,1999,SPRING,15,9310,22,-70.7425,42.698833,10.2,9,sd
3091,199991.23,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9330,23,-70.761,42.77,6.6,25,sd
3092,199991.24,16,18,NA,35,3,32,1999,SPRING,35,9310,24,-70.793333,42.771167,9.1,8,sd
3093,199991.25,1,1,NA,2,NA,2,1999,SPRING,2,9340,25,-70.712833,42.735833,5.6,29,sd
3094,199991.26,NA,1,NA,2,NA,2,1999,SPRING,2,9320,26,-70.704167,42.697,7.2,17,sd
3095,199991.27,2,1,NA,3,NA,3,1999,SPRING,3,9360,27,-70.610833,42.730667,4.1,64,sd
3096,199991.28,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9350,28,-70.7055,42.523167,4.2,46,cl-st/sd
3097,199991.29,NA,8,NA,8,NA,8,1999,SPRING,8,9360,29,-70.65,42.482667,4.2,69,sd/st/cl
3098,199991.3,2,9,NA,11,NA,11,1999,SPRING,11,9260,3,-70.2075,41.826333,9.6,14,sd
3099,199991.3,NA,1,NA,1,NA,1,1999,SPRING,1,9280,30,-70.533833,42.102167,7.5,36,sd
3100,199991.31,2,6,NA,8,1,7,1999,SPRING,8,9290,31,-70.454,42.1025,4.3,55,cl-st/sd
3101,199991.32,NA,2,NA,2,NA,2,1999,SPRING,2,9290,32,-70.511167,42.076167,6,44,sd
3102,199991.33,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9290,33,-70.355667,41.965833,4.8,42,sd-cl/st
3103,199991.34,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9290,34,-70.308,42.040333,4.4,54,cl-st/sd
3104,199991.35,NA,1,NA,1,NA,1,1999,SPRING,1,9300,35,-70.351333,42.062667,4.6,59,sd-cl/st
3105,199991.36,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9290,36,-70.238333,41.994833,4.7,45,sd-cl/st
3106,199991.37,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9280,37,-70.176,41.974333,5.5,34,sd-cl/st
3107,199991.38,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9280,38,-70.214333,41.939333,5.8,32,sd-cl/st
3108,199991.39,NA,1,NA,1,NA,1,1999,SPRING,1,9280,39,-70.3125,41.885,5.7,30,sd/st/cl
3109,199991.4,3,2,NA,5,NA,5,1999,SPRING,5,9270,4,-70.353833,41.8055,8.4,24,cl-st/sd
3110,199991.4,1,6,NA,7,NA,7,1999,SPRING,7,9260,40,-70.127667,41.889667,11.9,9,cl-st/sd
3111,199991.41,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9270,41,-70.145,41.94,7.9,23,sd-cl/st
3112,199991.42,NA,2,NA,2,NA,2,1999,SPRING,2,9250,42,-70.093333,41.9665,14,9,sd
3113,199991.43,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9270,43,-70.144333,42.007833,8.8,25,sd-cl/st
3114,199991.44,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9300,44,-70.2915,42.083,4.8,63,cl-st/sd
3115,199991.45,NA,NA,NA,1,NA,1,1999,SPRING,1,9210,45,-70.212833,42.102833,5,65,sd
3116,199991.46,NA,1,NA,1,NA,1,1999,SPRING,1,9200,46,-70.159333,42.102167,6.3,34,sd
3117,199991.47,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9170,47,-70.139167,42.085,10.7,9,sd
3118,199991.48,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9210,48,-70.0305,42.0825,6,44,gr-sd
3119,199991.49,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9200,49,-70.012667,42.051,6.1,37,sd
3120,199991.5,12,16,NA,28,6,22,1999,SPRING,28,9260,5,-70.494667,41.807167,10.1,16,sd
3121,199991.5,NA,NA,NA,1,NA,1,1999,SPRING,1,9170,50,-70.069,42.053333,8.4,7,sd
3122,199991.51,1,NA,NA,1,NA,1,1999,SPRING,1,9190,51,-69.916,41.834,8.8,20,sd
3123,199991.52,1,1,NA,2,1,1,1999,SPRING,2,9180,52,-69.920667,41.792,9.2,12,sd
3124,199991.53,NA,NA,NA,1,NA,1,1999,SPRING,1,9180,53,-69.892833,41.732333,8.9,16,sd
3125,199991.54,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9170,54,-70.016833,41.4795,11.6,11,sd
3126,199991.55,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,55,-70.133667,41.615167,15.2,8,sd
3127,199991.56,NA,2,NA,2,1,1,1999,SPRING,2,9150,56,-70.055667,41.607833,13.6,9,sd
3128,199991.57,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,57,-70.088,41.453167,11.5,14,sd
3129,199991.58,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,58,-70.183,41.486333,13.2,15,sd
3130,199991.59,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,59,-70.126167,41.556667,13.5,12,sd
3131,199991.6,8,3,NA,11,NA,11,1999,SPRING,11,9250,6,-70.518,41.817667,10.3,10,sd
3132,199991.6,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,60,-70.208167,41.523667,13.4,10,sd
3133,199991.61,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,61,-70.276667,41.51,13.8,16,sd
3134,199991.62,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,62,-70.352833,41.580667,15.3,9,sd
3135,199991.63,NA,2,NA,2,1,1,1999,SPRING,2,9150,63,-70.52,41.541,15.4,10,sd
3136,199991.64,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,64,-70.539,41.537,15.2,10,sd
3137,199991.65,NA,1,NA,1,NA,1,1999,SPRING,1,9160,65,-70.487167,41.527,14.7,11,sd
3138,199991.66,NA,1,NA,1,NA,1,1999,SPRING,1,9160,66,-70.46,41.464667,13.9,16,gr-sd
3139,199991.67,NA,1,NA,1,NA,1,1999,SPRING,1,9150,67,-70.349833,41.531667,14.8,8,sd
3140,199991.68,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,68,-70.285,41.568333,14.8,8,sd
3141,199991.69,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9110,69,-70.403,41.272833,13.3,8,sd
3142,199991.7,7,15,NA,22,3,19,1999,SPRING,22,9270,7,-70.485667,41.908833,7.4,29,sd
3143,199991.7,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9180,70,-70.277667,41.261333,11.5,16,sd
3144,199991.71,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9170,71,-70.1705,41.248667,13.2,8,sd
3145,199991.72,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9180,72,-70.211333,41.231667,12.9,18,sd
3146,199991.73,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9190,73,-70.101833,41.211333,12.5,23,sd
3147,199991.74,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9170,74,-69.980167,41.3955,12.5,10,sd
3148,199991.75,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9150,75,-70.066667,41.322167,14.1,9,sd
3149,199991.76,3,1,NA,6,NA,6,1999,SPRING,6,9160,76,-70.121,41.363667,13.9,16,sd
3150,199991.77,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,77,-70.155167,41.3295,14.2,13,sd
3151,199991.78,NA,1,NA,1,1,NA,1999,SPRING,1,9150,78,-70.219667,41.331333,14.6,9,sd
3152,199991.79,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,79,-70.219333,41.3795,13.9,13,sd
3153,199991.8,16,12,NA,28,10,18,1999,SPRING,28,9260,8,-70.580667,41.975167,7.2,17,sd
3154,199991.8,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9160,80,-70.1755,41.371833,14.2,13,sd
3155,199991.81,1,1,NA,2,NA,2,1999,SPRING,2,9160,81,-70.1245,41.396333,13.1,13,sd
3156,199991.82,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9110,82,-70.906333,41.582333,15.4,9,sd
3157,199991.83,NA,1,NA,1,NA,1,1999,SPRING,1,9120,83,-70.768667,41.585,14.3,13,sd
3158,199991.84,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9110,84,-70.817833,41.608,15.3,8,sd
3159,199991.85,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9110,85,-70.741833,41.634333,15.8,9,sd
3160,199991.86,NA,1,NA,2,NA,2,1999,SPRING,2,9120,86,-70.715,41.553167,14,15,sd/st/cl
3161,199991.87,NA,1,NA,2,NA,2,1999,SPRING,2,9120,87,-70.741167,41.549167,14,15,sd/st/cl
3162,199991.88,4,21,NA,25,12,13,1999,SPRING,25,9120,88,-70.774167,41.358,12.8,11,sd
3163,199991.89,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9140,89,-70.881167,41.397167,12.5,32,sd
3164,199991.9,3,4,NA,7,NA,7,1999,SPRING,7,9280,9,-70.534667,42,6.1,35,sd
3165,199991.9,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9130,90,-70.808667,41.412,12.6,22,sd
3166,199991.91,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9120,91,-70.776,41.408167,13,16,gr-sd
3167,199991.92,NA,1,NA,1,NA,1,1999,SPRING,1,9130,92,-70.766833,41.388167,13.5,23,sd
3168,199991.93,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9120,93,-70.526167,41.335333,12.4,13,sd
3169,199991.94,NA,NA,NA,NA,NA,NA,1999,SPRING,NA,9120,94,-70.580833,41.331833,12.6,16,sd
3170,199991.95,2,1,NA,3,1,2,1999,SPRING,3,9140,95,-70.8785,41.313833,10.8,33,sd
3171,199991.96,NA,1,NA,1,NA,1,1999,SPRING,1,9130,96,-70.767667,41.255667,12.1,23,sd
3172,199992.1,9,11,21,NA,5,16,1999,FALL,21,9260,1,-70.497,41.827667,12.2,16,sd
3173,199992.1,1,NA,1,NA,NA,1,1999,FALL,1,9270,10,-70.554,41.976,10,29,sd
3174,199992.11,NA,4,4,NA,NA,4,1999,FALL,4,9270,11,-70.561833,42.121333,10.5,30,sd
3175,199992.12,14,19,33,NA,17,16,1999,FALL,33,9320,12,-70.800333,42.284,12.7,18,cl-st/sd
3176,199992.13,42,44,86,NA,43,43,1999,FALL,86,9310,13,-70.8645,42.2925,16.1,7,sd
3177,199992.14,7,12,19,NA,4,15,1999,FALL,19,9330,14,-70.823167,42.391833,9.6,31,cl-st/sd
3178,199992.15,35,34,69,NA,29,40,1999,FALL,69,9320,15,-70.946833,42.409667,NA,NA,NA
3179,199992.16,2,4,6,NA,NA,6,1999,FALL,6,9340,16,-70.8675,42.439,10.2,32,sd
3180,199992.17,2,6,8,NA,1,7,1999,FALL,8,9350,17,-70.716333,42.514667,9.1,51,sd
3181,199992.18,2,2,4,NA,1,3,1999,FALL,4,9340,18,-70.730333,42.5465,9.3,37,br
3182,199992.19,4,4,8,NA,3,5,1999,FALL,8,9350,19,-70.608667,42.570667,8.6,53,sd
3183,199992.2,34,37,72,NA,21,51,1999,FALL,72,9250,2,-70.3695,41.742333,16.2,8,sd
3184,199992.2,2,8,10,NA,3,7,1999,FALL,10,9350,20,-70.575,42.593167,8.5,51,sd
3185,199992.21,1,1,2,NA,NA,2,1999,FALL,2,9360,21,-70.558,42.711333,0,79,sd-cl/st
3186,199992.22,2,2,4,NA,NA,4,1999,FALL,4,9350,22,-70.605667,42.709667,8,46,sd
3187,199992.23,1,NA,1,NA,NA,1,1999,FALL,1,9350,23,-70.636833,42.7255,8.6,43,sd
3188,199992.24,16,16,34,NA,3,31,1999,FALL,34,9310,24,-70.731333,42.697167,12.7,11,sd
3189,199992.25,2,NA,2,NA,1,1,1999,FALL,2,9330,25,-70.7555,42.778167,10.8,27,sd
3190,199992.26,31,34,65,NA,20,45,1999,FALL,65,9310,26,-70.811333,42.846333,14.9,8,sd
3191,199992.27,3,4,7,NA,2,5,1999,FALL,7,9340,27,-70.751,42.8605,9.6,33,gr-sd
3192,199992.28,7,3,10,NA,NA,10,1999,FALL,10,9320,28,-70.779167,42.773667,10.9,18,sd
3193,199992.29,3,4,7,NA,1,6,1999,FALL,7,9330,29,-70.700167,42.700667,10.8,21,sd
3194,199992.3,5,1,6,NA,2,4,1999,FALL,6,9260,3,-70.328167,41.768167,13,18,sd
3195,199992.3,7,10,17,NA,1,16,1999,FALL,17,9360,30,-70.635,42.505667,8.7,64,sd/st/cl
3196,199992.31,2,NA,2,NA,NA,2,1999,FALL,2,9350,31,-70.696167,42.371333,8.7,54,sd/st/cl
3197,199992.32,4,5,9,NA,1,8,1999,FALL,9,9350,32,-70.699667,42.318167,8.7,39,cl-st/sd
3198,199992.33,4,1,6,NA,NA,6,1999,FALL,6,9290,33,-70.459333,42.030333,8.5,47,sd
3199,199992.34,1,6,7,NA,NA,7,1999,FALL,7,9290,34,-70.459833,41.9845,8.4,45,sd
3200,199992.35,1,NA,1,NA,1,NA,1999,FALL,1,9280,35,-70.410667,41.895,9.1,36,sd/st/cl
3201,199992.36,NA,1,1,NA,NA,1,1999,FALL,1,9270,36,-70.229833,41.8475,10.1,23,cl-st/sd
3202,199992.37,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9280,37,-70.243333,41.933333,9.7,34,sd-cl/st
3203,199992.38,NA,3,3,NA,NA,3,1999,FALL,3,9290,38,-70.256833,42.0265,8.5,51,sd
3204,199992.39,2,3,5,NA,NA,5,1999,FALL,5,9300,39,-70.365,42.096667,7.6,60,cl-st/sd
3205,199992.4,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9260,4,-70.254333,41.799,13,18,sd
3206,199992.4,NA,2,2,NA,NA,2,1999,FALL,2,9290,40,-70.3115,42.027167,7.6,54,sd-cl/st
3207,199992.41,2,3,5,NA,1,4,1999,FALL,5,9270,41,-70.415833,41.795667,11,21,cl-st/sd
3208,199992.42,NA,3,3,NA,NA,3,1999,FALL,3,9270,42,-70.221667,41.8685,9.6,25,cl-st/sd
3209,199992.44,1,NA,1,NA,NA,1,1999,FALL,1,9280,44,-70.212833,41.900333,9.6,31,sd/st/cl
3210,199992.45,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9300,45,-70.264333,42.061167,7.9,61,cl-st/sd
3211,199992.46,1,1,2,NA,NA,2,1999,FALL,2,9210,46,-70.215667,42.123667,7.7,60,sd
3212,199992.48,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9170,48,-70.1455,42.0855,15.1,8,sd
3213,199992.49,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9210,49,-70.035667,42.0875,0,44,gr-sd
3214,199992.5,1,2,3,NA,NA,3,1999,FALL,3,9250,5,-70.1635,41.8395,18.6,9,cl-st/sd
3215,199992.5,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9200,50,-70.028333,42.068833,10.2,36,sd
3216,199992.51,NA,NA,1,NA,NA,1,1999,FALL,1,9170,51,-70.073167,42.057333,NA,NA,NA
3217,199992.52,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9190,52,-69.9015,41.811333,10.2,25,sd
3218,199992.53,NA,1,1,NA,NA,1,1999,FALL,1,9180,53,-69.9145,41.783333,11.9,16,sd
3219,199992.54,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9110,54,-70.73,41.64,21,9,sd
3220,199992.55,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9110,55,-70.812833,41.607333,20.4,7,sd
3221,199992.56,1,1,2,NA,2,NA,1999,FALL,2,9120,56,-70.793333,41.535,20.6,15,sd-cl/st
3222,199992.57,1,2,5,NA,1,4,1999,FALL,5,9130,57,-70.898333,41.493333,20.4,23,sd-cl/st
3223,199992.58,2,4,9,NA,5,4,1999,FALL,9,9120,58,-70.839833,41.5035,19.9,17,sd-cl/st
3224,199992.59,NA,3,3,NA,NA,3,1999,FALL,3,9120,59,-70.813833,41.468667,19.9,13,sd
3225,199992.6,14,13,27,NA,6,21,1999,FALL,27,9250,6,-70.515667,41.852,13.7,7,sd
3226,199992.6,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9120,60,-70.703,41.559833,20.2,14,sd/st/cl
3227,199992.61,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9130,61,-70.846333,41.393833,19.7,26,sd
3228,199992.62,1,1,2,NA,2,NA,1999,FALL,2,9140,62,-70.776167,41.203833,17.1,29,sd
3229,199992.63,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9130,63,-70.679333,41.301167,17.5,23,sd
3230,199992.64,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9120,64,-70.613,41.324833,19.7,17,sd
3231,199992.65,NA,1,1,NA,1,NA,1999,FALL,1,9110,65,-70.526667,41.343167,19.5,8,sd
3232,199992.66,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9120,66,-70.472,41.328167,19.5,13,sd
3233,199992.67,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9120,67,-70.548833,41.3145,19.2,16,sd
3234,199992.68,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,68,-70.068667,41.354,19.1,15,sd
3235,199992.69,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9180,69,-69.975667,41.4375,16.8,19,sd
3236,199992.7,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9280,7,-70.456833,41.912833,0,32,cl-st/sd
3237,199992.7,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9170,70,-69.995333,41.389,18.2,8,sd
3238,199992.71,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9190,71,-70.099833,41.212,19.6,22,sd
3239,199992.72,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9170,72,-70.136,41.240167,19.8,8,sd
3240,199992.73,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9180,73,-70.217,41.254833,19.4,14,sd
3241,199992.74,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9170,74,-70.327167,41.285667,19.4,9,sd
3242,199992.75,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,75,-70.188,41.616833,20.3,8,sd
3243,199992.76,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,76,-70.11,41.620667,20.8,8,sd
3244,199992.77,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,77,-70.1275,41.578167,18.6,12,sd
3245,199992.78,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,78,-70.065833,41.5395,18,8,sd
3246,199992.79,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,79,-70.159333,41.488167,19.6,13,sd
3247,199992.8,2,1,3,NA,1,2,1999,FALL,3,9280,8,-70.480833,41.952333,9.6,36,sd
3248,199992.8,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,80,-70.196,41.389833,20.2,8,sd
3249,199992.81,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,81,-70.204833,41.340167,19.9,13,sd
3250,199992.82,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,82,-70.1295,41.319333,19.9,9,sd
3251,199992.83,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,83,-70.113,41.3745,19.1,14,sd
3252,199992.84,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,84,-70.328,41.5495,20.7,12,sd
3253,199992.85,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,85,-70.286,41.512,20.6,14,sd
3254,199992.86,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,86,-70.4905,41.458667,20.1,14,gr-sd
3255,199992.87,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9150,87,-70.5235,41.541667,20.1,8,sd
3256,199992.88,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,88,-70.503333,41.526333,20.6,11,sd
3257,199992.89,NA,1,1,NA,1,NA,1999,FALL,1,9150,89,-70.5495,41.5385,20,9,sd
3258,199992.9,1,2,3,NA,NA,3,1999,FALL,3,9290,9,-70.458167,41.9745,8.8,42,sd
3259,199992.9,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9160,90,-70.612,41.524667,20.2,16,sd
3260,199992.91,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9120,91,-70.778167,41.4055,19.3,15,gr-sd
3261,199992.92,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9140,92,-70.8845,41.392167,19.3,30,sd
3262,199992.93,NA,NA,NA,NA,NA,NA,1999,FALL,NA,9130,93,-70.714167,41.466167,19.4,20,gr-sd
3263,200091.1,2,2,NA,4,2,2,2000,SPRING,4,9270,1,-70.376833,41.793833,6.9,22,sd
3264,200091.1,7,8,NA,15,2,13,2000,SPRING,15,9340,10,-70.823333,42.39,6.7,33,cl-st/sd
3265,200091.11,2,4,NA,6,1,5,2000,SPRING,6,9340,11,-70.858,42.433,7,29,sd
3266,200091.12,8,22,NA,30,7,23,2000,SPRING,30,9310,12,-70.916667,42.4405,10.2,7,sd
3267,200091.13,14,11,NA,25,6,19,2000,SPRING,25,9320,13,-70.903333,42.4415,10.7,16,sd
3268,200091.14,NA,NA,NA,NA,NA,NA,2000,SPRING,NA,9350,14,-70.733833,42.473,6.2,54,sd
3269,200091.15,NA,NA,NA,NA,NA,NA,2000,SPRING,NA,9350,15,-70.711,42.522,6.3,48,sd
3270,200091.16,10,10,NA,20,1,19,2000,SPRING,20,9350,16,-70.5805,42.5935,6.1,52,sd
3271,200091.17,15,17,NA,32,3,29,2000,SPRING,32,9350,17,-70.544333,42.648667,6.1,49,br
3272,200091.18,4,6,NA,11,4,7,2000,SPRING,11,9360,18,-70.556167,42.713,6,80,sd-cl/st
3273,200091.19,5,5,NA,10,NA,10,2000,SPRING,10,9350,19,-70.5965,42.708833,6.2,49,sd
3274,200091.2,5,5,NA,10,4,6,2000,SPRING,10,9260,2,-70.294833,41.756333,8.1,14,sd
3275,200091.2,3,3,NA,6,NA,6,2000,SPRING,6,9330,20,-70.714833,42.708667,8.8,22,sd
3276,200091.21,5,4,NA,9,2,7,2000,SPRING,9,9330,21,-70.6545,42.7,8.6,25,sd
3277,200091.22,4,7,NA,11,2,9,2000,SPRING,11,9320,22,-70.781167,42.755667,9.3,11,sd
3278,200091.23,5,12,NA,17,7,10,2000,SPRING,17,9310,23,-70.800167,42.7875,9.6,8,sd
3279,200091.24,12,30,NA,42,23,19,2000,SPRING,42,9310,24,-70.81,42.835,9.4,7,sd
3280,200091.25,2,2,NA,4,NA,4,2000,SPRING,4,9340,25,-70.747167,42.8265,7.8,34,gr-sd
3281,200091.26,2,3,NA,5,NA,5,2000,SPRING,5,9350,26,-70.599167,42.567,6.2,52,sd/st/cl
3282,200091.27,4,3,NA,7,NA,7,2000,SPRING,7,9360,27,-70.631333,42.470167,6,79,sd-cl/st
3283,200091.28,NA,1,NA,1,NA,1,2000,SPRING,1,9290,28,-70.504833,42.086833,6.2,44,sd
3284,200091.29,1,NA,NA,1,NA,1,2000,SPRING,1,9290,29,-70.455333,41.974333,6.3,41,sd
3285,200091.3,NA,4,NA,4,NA,4,2000,SPRING,4,9250,3,-70.15,41.8495,11.1,7,cl-st/sd
3286,200091.3,3,3,NA,6,1,5,2000,SPRING,6,9260,30,-70.3705,41.7585,9.5,18,sd
3287,200091.31,NA,1,NA,1,1,NA,2000,SPRING,1,9250,31,-70.28,41.749667,9.7,10,sd
3288,200091.32,1,NA,NA,1,NA,1,2000,SPRING,1,9270,32,-70.2335,41.8655,7.1,29,cl-st/sd
3289,200091.33,1,4,NA,5,NA,5,2000,SPRING,5,9260,33,-70.1435,41.882833,10.3,15,cl-st/sd
3290,200091.34,NA,4,NA,5,NA,5,2000,SPRING,5,9260,34,-70.118833,41.919,11,12,cl-st/sd
3291,200091.35,1,6,NA,7,NA,7,2000,SPRING,7,9270,35,-70.136167,41.979667,8.5,25,sd-cl/st
3292,200091.36,NA,NA,NA,NA,NA,NA,2000,SPRING,NA,9280,36,-70.234167,41.949333,7.7,33,sd-cl/st
3293,200091.37,NA,1,NA,1,NA,1,2000,SPRING,1,9290,37,-70.334333,42.009833,6.4,48,sd-cl/st
3294,200091.38,14,13,NA,27,10,17,2000,SPRING,27,9270,38,-70.453833,41.861333,7.8,27,cl-st/sd
3295,200091.39,4,4,NA,8,2,6,2000,SPRING,8,9280,39,-70.477333,41.9405,6.5,36,sd
3296,200091.4,1,2,NA,3,NA,3,2000,SPRING,3,9280,4,-70.2325,41.874667,7.7,28,sd/st/cl
3297,200091.4,1,4,NA,5,NA,5,2000,SPRING,5,9290,40,-70.397667,41.955667,6.2,46,sd-cl/st
3298,200091.41,2,4,NA,6,NA,6,2000,SPRING,6,9290,41,-70.258,42.013833,6.6,47,sd-cl/st
3299,200091.42,1,8,NA,9,1,8,2000,SPRING,9,9280,42,-70.326333,41.906833,6.6,35,sd-cl/st
